numAllocBlue,numAllocRed,cohesionMax,convergeBlue,convergeRed,weightBlue,weightRed,stayingPwHVT,yAlpha,yBeta,zAlpha,zBeta,survBlue,survRed,BlueWon,DistanceCenter,DistanceUAV
1,1,10000,500,10000,0,0,1,1,1,1001,1,9,8,1,5001,1988
1,1,10000,500,10000,0,0,1,1,1,1001,1,42,43,0,5004,1957
1,1,10000,500,10000,0,0,1,1,1,1001,1,12,9,1,4987,1943
1,1,10000,500,10000,0,0,1,1,1,1001,1,10,8,1,5001,2005
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4997,1986
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4993,1990
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5001,1979
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,47,0,4956,1982
1,1,10000,500,10000,0,0,1,1,1,1001,1,19,5,1,4985,1969
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4997,1961
1,1,10000,500,10000,0,0,1,1,1,1001,1,12,4,1,4965,1937
1,1,10000,500,10000,0,0,1,1,1,1001,1,18,6,1,5029,1805
1,1,10000,500,10000,0,0,1,1,1,1001,1,21,4,1,4991,2004
1,1,10000,500,10000,0,0,1,1,1,1001,1,10,8,1,5019,1820
1,1,10000,500,10000,0,0,1,1,1,1001,1,19,13,0,5029,1822
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5002,1996
1,1,10000,500,10000,0,0,1,1,1,1001,1,13,10,1,5001,1954
1,1,10000,500,10000,0,0,1,1,1,1001,1,21,34,0,4999,1958
1,1,10000,500,10000,0,0,1,1,1,1001,1,11,21,0,5020,1868
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4998,2002
1,1,10000,500,10000,0,0,1,1,1,1001,1,13,31,0,4999,1959
1,1,10000,500,10000,0,0,1,1,1,1001,1,12,15,0,4998,1942
1,1,10000,500,10000,0,0,1,1,1,1001,1,11,8,1,4997,1994
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5000,1947
1,1,10000,500,10000,0,0,1,1,1,1001,1,14,19,0,5001,1995
1,1,10000,500,10000,0,0,1,1,1,1001,1,13,12,1,5002,1992
1,1,10000,500,10000,0,0,1,1,1,1001,1,15,5,1,5002,1991
1,1,10000,500,10000,0,0,1,1,1,1001,1,48,49,0,4961,1997
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4993,1989
1,1,10000,500,10000,0,0,1,1,1,1001,1,12,11,0,4962,2025
1,1,10000,500,10000,0,0,1,1,1,1001,1,5,16,0,5002,1977
1,1,10000,500,10000,0,0,1,1,1,1001,1,8,9,1,5006,1915
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4997,1943
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4984,2007
1,1,10000,500,10000,0,0,1,1,1,1001,1,15,25,0,4997,1978
1,1,10000,500,10000,0,0,1,1,1,1001,1,17,23,0,5002,2003
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4945,1981
1,1,10000,500,10000,0,0,1,1,1,1001,1,21,29,0,4986,1994
1,1,10000,500,10000,0,0,1,1,1,1001,1,18,11,0,5003,1975
1,1,10000,500,10000,0,0,1,1,1,1001,1,10,10,0,5006,1987
1,1,10000,500,10000,0,0,1,1,1,1001,1,10,9,1,5003,1949
1,1,10000,500,10000,0,0,1,1,1,1001,1,49,49,0,5004,1893
1,1,10000,500,10000,0,0,1,1,1,1001,1,12,6,1,5000,2014
1,1,10000,500,10000,0,0,1,1,1,1001,1,18,17,0,4996,1956
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5009,1931
1,1,10000,500,10000,0,0,1,1,1,1001,1,7,8,1,4997,2009
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5000,1924
1,1,10000,500,10000,0,0,1,1,1,1001,1,22,8,1,4953,2002
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4983,1951
1,1,10000,500,10000,0,0,1,1,1,1001,1,10,13,0,5015,1942
1,1,10000,500,10000,0,0,1,1,1,1001,1,10,8,0,5016,1924
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4999,1982
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,46,0,4986,1972
1,1,10000,500,10000,0,0,1,1,1,1001,1,15,5,1,4998,2001
1,1,10000,500,10000,0,0,1,1,1,1001,1,14,13,0,4996,2002
1,1,10000,500,10000,0,0,1,1,1,1001,1,7,12,0,4997,1891
1,1,10000,500,10000,0,0,1,1,1,1001,1,14,5,1,4993,1869
1,1,10000,500,10000,0,0,1,1,1,1001,1,19,27,0,4965,2021
1,1,10000,500,10000,0,0,1,1,1,1001,1,13,15,0,5002,1979
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4993,1983
1,1,10000,500,10000,0,0,1,1,1,1001,1,14,5,1,4980,1940
1,1,10000,500,10000,0,0,1,1,1,1001,1,49,49,0,4975,1965
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5011,1924
1,1,10000,500,10000,0,0,1,1,1,1001,1,11,9,1,4926,2034
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4999,2002
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5000,1951
1,1,10000,500,10000,0,0,1,1,1,1001,1,8,18,0,5008,1925
1,1,10000,500,10000,0,0,1,1,1,1001,1,12,12,0,5030,1870
1,1,10000,500,10000,0,0,1,1,1,1001,1,7,14,0,4994,1993
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5018,1886
1,1,10000,500,10000,0,0,1,1,1,1001,1,16,20,0,5000,2015
1,1,10000,500,10000,0,0,1,1,1,1001,1,10,10,0,4997,2003
1,1,10000,500,10000,0,0,1,1,1,1001,1,12,7,1,5007,1926
1,1,10000,500,10000,0,0,1,1,1,1001,1,26,1,1,5001,1993
1,1,10000,500,10000,0,0,1,1,1,1001,1,13,16,0,4998,1964
1,1,10000,500,10000,0,0,1,1,1,1001,1,19,21,0,5023,1866
1,1,10000,500,10000,0,0,1,1,1,1001,1,16,23,0,4991,2010
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4997,1962
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,5005,1945
1,1,10000,500,10000,0,0,1,1,1,1001,1,13,1,1,4965,1973
1,1,10000,500,10000,0,0,1,1,1,1001,1,9,23,0,4999,1979
1,1,10000,500,10000,0,0,1,1,1,1001,1,14,12,1,5047,1756
1,1,10000,500,10000,0,0,1,1,1,1001,1,4,14,0,5029,1830
1,1,10000,500,10000,0,0,1,1,1,1001,1,48,44,0,4973,1937
1,1,10000,500,10000,0,0,1,1,1,1001,1,4,6,1,4995,1997
1,1,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4999,1995
9,1,10000,500,10000,0,10,1,1,1,1,1,49,16,0,799,5164
9,1,10000,500,10000,0,10,1,1,1,1,1,50,15,0,360,5239
9,1,10000,500,10000,0,10,1,1,1,1,1,50,13,0,415,5306
9,1,10000,500,10000,0,10,1,1,1,1,1,50,16,0,317,5296
9,1,10000,500,10000,0,10,1,1,1,1,1,47,15,0,1030,5212
9,1,10000,500,10000,0,10,1,1,1,1,1,50,16,0,497,5315
9,1,10000,500,10000,0,10,1,1,1,1,1,49,20,0,1078,5195
9,1,10000,500,10000,0,10,1,1,1,1,1,50,15,0,641,5267
9,1,10000,500,10000,0,10,1,1,1,1,1,50,15,0,644,5118
9,1,10000,500,10000,0,10,1,1,1,1,1,50,17,0,1000,5199
9,1,10000,500,10000,0,10,1,1,1,1,1,50,15,0,1151,4979
9,1,10000,500,10000,0,10,1,1,1,1,1,49,24,0,982,5134
9,1,10000,500,10000,0,10,1,1,1,1,1,50,7,0,235,5239
9,1,10000,500,10000,0,10,1,1,1,1,1,50,9,0,557,5277
9,1,10000,500,10000,0,10,1,1,1,1,1,49,6,0,512,5277
9,1,10000,500,10000,0,10,1,1,1,1,1,49,31,0,388,5306
9,1,10000,500,10000,0,10,1,1,1,1,1,50,10,0,1317,5099
9,1,10000,500,10000,0,10,1,1,1,1,1,49,16,0,487,5253
9,1,10000,500,10000,0,10,1,1,1,1,1,50,26,0,507,5267
9,1,10000,500,10000,0,10,1,1,1,1,1,50,8,0,484,5270
9,1,10000,500,10000,0,10,1,1,1,1,1,48,17,0,614,5321
9,1,10000,500,10000,0,10,1,1,1,1,1,49,17,0,848,5140
9,1,10000,500,10000,0,10,1,1,1,1,1,50,13,0,204,5293
9,1,10000,500,10000,0,10,1,1,1,1,1,49,23,0,1133,5097
9,1,10000,500,10000,0,10,1,1,1,1,1,49,16,0,1443,5026
9,1,10000,500,10000,0,10,1,1,1,1,1,49,13,0,2,5391
9,1,10000,500,10000,0,10,1,1,1,1,1,50,16,0,786,5243
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,1312,4947
9,1,10000,500,10000,0,10,1,1,1,1,1,49,11,0,1180,5148
9,1,10000,500,10000,0,10,1,1,1,1,1,50,16,0,466,5273
9,1,10000,500,10000,0,10,1,1,1,1,1,48,3,0,1126,5073
9,1,10000,500,10000,0,10,1,1,1,1,1,48,15,0,369,5169
9,1,10000,500,10000,0,10,1,1,1,1,1,50,8,0,746,5185
9,1,10000,500,10000,0,10,1,1,1,1,1,49,15,0,628,5184
9,1,10000,500,10000,0,10,1,1,1,1,1,50,27,0,447,5343
9,1,10000,500,10000,0,10,1,1,1,1,1,50,12,0,582,5321
9,1,10000,500,10000,0,10,1,1,1,1,1,49,16,0,644,5309
9,1,10000,500,10000,0,10,1,1,1,1,1,50,18,0,483,5318
9,1,10000,500,10000,0,10,1,1,1,1,1,50,23,0,618,5302
9,1,10000,500,10000,0,10,1,1,1,1,1,50,22,0,35,5386
9,1,10000,500,10000,0,10,1,1,1,1,1,50,28,0,381,5345
9,1,10000,500,10000,0,10,1,1,1,1,1,48,8,0,1251,5060
9,1,10000,500,10000,0,10,1,1,1,1,1,47,15,0,364,5325
9,1,10000,500,10000,0,10,1,1,1,1,1,50,25,0,1239,5059
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,100,5322
9,1,10000,500,10000,0,10,1,1,1,1,1,50,16,0,144,5298
9,1,10000,500,10000,0,10,1,1,1,1,1,50,17,0,742,5209
9,1,10000,500,10000,0,10,1,1,1,1,1,49,22,0,158,5305
9,1,10000,500,10000,0,10,1,1,1,1,1,50,15,0,560,5209
9,1,10000,500,10000,0,10,1,1,1,1,1,48,11,0,158,5383
9,1,10000,500,10000,0,10,1,1,1,1,1,48,15,0,179,5212
9,1,10000,500,10000,0,10,1,1,1,1,1,49,14,0,1142,5163
9,1,10000,500,10000,0,10,1,1,1,1,1,48,17,0,607,5324
9,1,10000,500,10000,0,10,1,1,1,1,1,49,10,0,128,5330
9,1,10000,500,10000,0,10,1,1,1,1,1,50,13,0,957,5171
9,1,10000,500,10000,0,10,1,1,1,1,1,49,9,0,815,5273
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,721,5243
9,1,10000,500,10000,0,10,1,1,1,1,1,49,19,0,514,5289
9,1,10000,500,10000,0,10,1,1,1,1,1,48,18,0,1186,5057
9,1,10000,500,10000,0,10,1,1,1,1,1,49,23,0,1003,5104
9,1,10000,500,10000,0,10,1,1,1,1,1,50,18,0,456,5347
9,1,10000,500,10000,0,10,1,1,1,1,1,49,19,0,1054,5157
9,1,10000,500,10000,0,10,1,1,1,1,1,50,12,0,780,5250
9,1,10000,500,10000,0,10,1,1,1,1,1,49,22,0,630,5239
9,1,10000,500,10000,0,10,1,1,1,1,1,50,22,0,220,5247
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,689,5252
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,299,5180
9,1,10000,500,10000,0,10,1,1,1,1,1,49,15,0,614,5338
9,1,10000,500,10000,0,10,1,1,1,1,1,50,17,0,1006,5142
9,1,10000,500,10000,0,10,1,1,1,1,1,50,26,0,398,5333
9,1,10000,500,10000,0,10,1,1,1,1,1,50,22,0,1016,5201
9,1,10000,500,10000,0,10,1,1,1,1,1,48,9,0,487,5322
9,1,10000,500,10000,0,10,1,1,1,1,1,50,18,0,1308,5082
9,1,10000,500,10000,0,10,1,1,1,1,1,49,10,0,534,5289
9,1,10000,500,10000,0,10,1,1,1,1,1,50,10,0,574,5261
9,1,10000,500,10000,0,10,1,1,1,1,1,49,17,0,286,5299
9,1,10000,500,10000,0,10,1,1,1,1,1,49,12,0,854,5235
9,1,10000,500,10000,0,10,1,1,1,1,1,50,13,0,312,5200
9,1,10000,500,10000,0,10,1,1,1,1,1,50,23,0,446,5362
9,1,10000,500,10000,0,10,1,1,1,1,1,49,13,0,900,5125
9,1,10000,500,10000,0,10,1,1,1,1,1,50,16,0,637,5188
9,1,10000,500,10000,0,10,1,1,1,1,1,50,13,0,579,5289
9,1,10000,500,10000,0,10,1,1,1,1,1,50,21,0,998,5217
9,1,10000,500,10000,0,10,1,1,1,1,1,45,18,0,526,5229
9,1,10000,500,10000,0,10,1,1,1,1,1,50,15,0,470,5343
9,1,10000,500,10000,0,10,1,1,1,1,1,48,22,0,422,5351
9,1,10000,500,10000,0,10,1,1,1,1,1,50,19,0,100,5333
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,604,5258
9,1,10000,500,10000,0,10,1,1,1,1,1,50,3,0,745,5200
9,1,10000,500,10000,0,10,1,1,1,1,1,50,11,0,288,5306
9,1,10000,500,10000,0,10,1,1,1,1,1,49,8,0,1009,5154
9,1,10000,500,10000,0,10,1,1,1,1,1,50,20,0,473,5353
9,1,10000,500,10000,0,10,1,1,1,1,1,50,15,0,1090,5105
9,1,10000,500,10000,0,10,1,1,1,1,1,50,2,0,787,5104
9,1,10000,500,10000,0,10,1,1,1,1,1,49,11,0,369,5296
9,1,10000,500,10000,0,10,1,1,1,1,1,49,14,0,1352,4922
9,1,10000,500,10000,0,10,1,1,1,1,1,50,10,0,683,5103
9,1,10000,500,10000,0,10,1,1,1,1,1,50,11,0,1327,5006
9,1,10000,500,10000,0,10,1,1,1,1,1,50,11,0,659,5257
9,1,10000,500,10000,0,10,1,1,1,1,1,50,7,0,909,5160
9,1,10000,500,10000,0,10,1,1,1,1,1,49,14,0,701,5292
9,1,10000,500,10000,0,10,1,1,1,1,1,50,22,0,768,5216
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,865,5118
9,1,10000,500,10000,0,10,1,1,1,1,1,50,20,0,798,5218
9,1,10000,500,10000,0,10,1,1,1,1,1,50,22,0,937,5160
9,1,10000,500,10000,0,10,1,1,1,1,1,50,13,0,1627,4926
9,1,10000,500,10000,0,10,1,1,1,1,1,50,5,0,1224,5119
9,1,10000,500,10000,0,10,1,1,1,1,1,48,12,0,583,5252
9,1,10000,500,10000,0,10,1,1,1,1,1,49,22,0,362,5247
9,1,10000,500,10000,0,10,1,1,1,1,1,49,23,0,1406,5054
9,1,10000,500,10000,0,10,1,1,1,1,1,50,29,0,203,5385
9,1,10000,500,10000,0,10,1,1,1,1,1,50,12,0,408,5364
9,1,10000,500,10000,0,10,1,1,1,1,1,49,17,0,363,5273
9,1,10000,500,10000,0,10,1,1,1,1,1,50,14,0,465,5334
9,1,10000,500,10000,0,10,1,1,1,1,1,50,19,0,297,5304
9,1,10000,500,10000,0,10,1,1,1,1,1,49,9,0,1402,5049
9,1,10000,500,10000,0,10,1,1,1,1,1,50,18,0,234,5218
9,1,10000,500,10000,0,10,1,1,1,1,1,49,27,0,364,5315
9,1,10000,500,10000,0,10,1,1,1,1,1,49,26,0,627,5299
9,1,10000,500,10000,0,10,1,1,1,1,1,50,10,0,442,5315
9,1,10000,500,10000,0,10,1,1,1,1,1,50,8,0,688,5295
9,1,10000,500,10000,0,10,1,1,1,1,1,50,13,0,674,5314
9,1,10000,500,10000,0,10,1,1,1,1,1,48,15,0,677,5208
9,1,10000,500,10000,0,10,1,1,1,1,1,50,9,0,630,5259
9,1,10000,500,10000,0,10,1,1,1,1,1,48,18,0,394,5334
9,1,10000,500,10000,0,10,1,1,1,1,1,50,9,0,277,5296
1,9,10000,500,10000,0,10,1,1,1,1,1,49,33,0,799,5164
1,9,10000,500,10000,0,10,1,1,1,1,1,48,27,0,360,5239
1,9,10000,500,10000,0,10,1,1,1,1,1,49,28,0,415,5306
1,9,10000,500,10000,0,10,1,1,1,1,1,50,30,0,317,5296
1,9,10000,500,10000,0,10,1,1,1,1,1,50,35,0,1030,5212
1,9,10000,500,10000,0,10,1,1,1,1,1,50,25,0,497,5315
1,9,10000,500,10000,0,10,1,1,1,1,1,49,37,0,1078,5195
1,9,10000,500,10000,0,10,1,1,1,1,1,50,33,0,641,5267
1,9,10000,500,10000,0,10,1,1,1,1,1,49,26,0,644,5118
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,1000,5199
1,9,10000,500,10000,0,10,1,1,1,1,1,48,31,0,1151,4979
1,9,10000,500,10000,0,10,1,1,1,1,1,50,29,0,982,5134
1,9,10000,500,10000,0,10,1,1,1,1,1,50,31,0,235,5239
1,9,10000,500,10000,0,10,1,1,1,1,1,50,23,0,557,5277
1,9,10000,500,10000,0,10,1,1,1,1,1,49,28,0,512,5277
1,9,10000,500,10000,0,10,1,1,1,1,1,50,25,0,388,5306
1,9,10000,500,10000,0,10,1,1,1,1,1,50,26,0,1317,5099
1,9,10000,500,10000,0,10,1,1,1,1,1,49,27,0,487,5253
1,9,10000,500,10000,0,10,1,1,1,1,1,50,28,0,507,5267
1,9,10000,500,10000,0,10,1,1,1,1,1,49,34,0,484,5270
1,9,10000,500,10000,0,10,1,1,1,1,1,49,30,0,614,5321
1,9,10000,500,10000,0,10,1,1,1,1,1,49,22,0,848,5140
1,9,10000,500,10000,0,10,1,1,1,1,1,49,20,0,204,5293
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,1133,5097
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,1443,5026
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,2,5391
1,9,10000,500,10000,0,10,1,1,1,1,1,49,25,0,786,5243
1,9,10000,500,10000,0,10,1,1,1,1,1,49,22,0,1312,4947
1,9,10000,500,10000,0,10,1,1,1,1,1,49,25,0,1180,5148
1,9,10000,500,10000,0,10,1,1,1,1,1,50,29,0,466,5273
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,1126,5073
1,9,10000,500,10000,0,10,1,1,1,1,1,49,27,0,369,5169
1,9,10000,500,10000,0,10,1,1,1,1,1,50,24,0,746,5185
1,9,10000,500,10000,0,10,1,1,1,1,1,48,30,0,628,5184
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,447,5343
1,9,10000,500,10000,0,10,1,1,1,1,1,50,26,0,582,5321
1,9,10000,500,10000,0,10,1,1,1,1,1,50,25,0,644,5309
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,483,5318
1,9,10000,500,10000,0,10,1,1,1,1,1,50,32,0,618,5302
1,9,10000,500,10000,0,10,1,1,1,1,1,49,34,0,35,5386
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,381,5345
1,9,10000,500,10000,0,10,1,1,1,1,1,49,22,0,1251,5060
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,364,5325
1,9,10000,500,10000,0,10,1,1,1,1,1,50,29,0,1239,5059
1,9,10000,500,10000,0,10,1,1,1,1,1,49,26,0,100,5322
1,9,10000,500,10000,0,10,1,1,1,1,1,49,24,0,144,5298
1,9,10000,500,10000,0,10,1,1,1,1,1,49,26,0,742,5209
1,9,10000,500,10000,0,10,1,1,1,1,1,48,20,0,158,5305
1,9,10000,500,10000,0,10,1,1,1,1,1,47,29,0,560,5209
1,9,10000,500,10000,0,10,1,1,1,1,1,49,31,0,158,5383
1,9,10000,500,10000,0,10,1,1,1,1,1,49,30,0,179,5212
1,9,10000,500,10000,0,10,1,1,1,1,1,49,27,0,1142,5163
1,9,10000,500,10000,0,10,1,1,1,1,1,48,26,0,607,5324
1,9,10000,500,10000,0,10,1,1,1,1,1,50,24,0,128,5330
1,9,10000,500,10000,0,10,1,1,1,1,1,45,28,0,957,5171
1,9,10000,500,10000,0,10,1,1,1,1,1,48,24,0,815,5273
1,9,10000,500,10000,0,10,1,1,1,1,1,50,28,0,721,5243
1,9,10000,500,10000,0,10,1,1,1,1,1,49,23,0,514,5289
1,9,10000,500,10000,0,10,1,1,1,1,1,50,33,0,1186,5057
1,9,10000,500,10000,0,10,1,1,1,1,1,49,23,0,1003,5104
1,9,10000,500,10000,0,10,1,1,1,1,1,49,25,0,456,5347
1,9,10000,500,10000,0,10,1,1,1,1,1,49,36,0,1054,5157
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,780,5250
1,9,10000,500,10000,0,10,1,1,1,1,1,50,35,0,630,5239
1,9,10000,500,10000,0,10,1,1,1,1,1,48,30,0,220,5247
1,9,10000,500,10000,0,10,1,1,1,1,1,50,29,0,689,5252
1,9,10000,500,10000,0,10,1,1,1,1,1,50,24,0,299,5180
1,9,10000,500,10000,0,10,1,1,1,1,1,47,38,0,614,5338
1,9,10000,500,10000,0,10,1,1,1,1,1,49,23,0,1006,5142
1,9,10000,500,10000,0,10,1,1,1,1,1,50,25,0,398,5333
1,9,10000,500,10000,0,10,1,1,1,1,1,49,32,0,1016,5201
1,9,10000,500,10000,0,10,1,1,1,1,1,50,35,0,487,5322
1,9,10000,500,10000,0,10,1,1,1,1,1,50,32,0,1308,5082
1,9,10000,500,10000,0,10,1,1,1,1,1,49,31,0,534,5289
1,9,10000,500,10000,0,10,1,1,1,1,1,49,22,0,574,5261
1,9,10000,500,10000,0,10,1,1,1,1,1,48,22,0,286,5299
1,9,10000,500,10000,0,10,1,1,1,1,1,49,35,0,854,5235
1,9,10000,500,10000,0,10,1,1,1,1,1,50,30,0,312,5200
1,9,10000,500,10000,0,10,1,1,1,1,1,49,32,0,446,5362
1,9,10000,500,10000,0,10,1,1,1,1,1,50,30,0,900,5125
1,9,10000,500,10000,0,10,1,1,1,1,1,50,26,0,637,5188
1,9,10000,500,10000,0,10,1,1,1,1,1,50,28,0,579,5289
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,998,5217
1,9,10000,500,10000,0,10,1,1,1,1,1,50,26,0,526,5229
1,9,10000,500,10000,0,10,1,1,1,1,1,49,26,0,470,5343
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,422,5351
1,9,10000,500,10000,0,10,1,1,1,1,1,50,31,0,100,5333
1,9,10000,500,10000,0,10,1,1,1,1,1,49,27,0,604,5258
1,9,10000,500,10000,0,10,1,1,1,1,1,48,29,0,745,5200
1,9,10000,500,10000,0,10,1,1,1,1,1,50,35,0,288,5306
1,9,10000,500,10000,0,10,1,1,1,1,1,49,28,0,1009,5154
1,9,10000,500,10000,0,10,1,1,1,1,1,50,34,0,473,5353
1,9,10000,500,10000,0,10,1,1,1,1,1,49,28,0,1090,5105
1,9,10000,500,10000,0,10,1,1,1,1,1,49,30,0,787,5104
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,369,5296
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,1352,4922
1,9,10000,500,10000,0,10,1,1,1,1,1,50,29,0,683,5103
1,9,10000,500,10000,0,10,1,1,1,1,1,50,34,0,1327,5006
1,9,10000,500,10000,0,10,1,1,1,1,1,49,28,0,659,5257
1,9,10000,500,10000,0,10,1,1,1,1,1,50,31,0,909,5160
1,9,10000,500,10000,0,10,1,1,1,1,1,50,31,0,701,5292
1,9,10000,500,10000,0,10,1,1,1,1,1,50,28,0,768,5216
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,865,5118
1,9,10000,500,10000,0,10,1,1,1,1,1,49,34,0,798,5218
1,9,10000,500,10000,0,10,1,1,1,1,1,49,32,0,937,5160
1,9,10000,500,10000,0,10,1,1,1,1,1,50,26,0,1627,4926
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,1224,5119
1,9,10000,500,10000,0,10,1,1,1,1,1,48,31,0,583,5252
1,9,10000,500,10000,0,10,1,1,1,1,1,50,22,0,362,5247
1,9,10000,500,10000,0,10,1,1,1,1,1,50,37,0,1406,5054
1,9,10000,500,10000,0,10,1,1,1,1,1,50,36,0,203,5385
1,9,10000,500,10000,0,10,1,1,1,1,1,50,33,0,408,5364
1,9,10000,500,10000,0,10,1,1,1,1,1,49,31,0,363,5273
1,9,10000,500,10000,0,10,1,1,1,1,1,50,30,0,465,5334
1,9,10000,500,10000,0,10,1,1,1,1,1,48,36,0,297,5304
1,9,10000,500,10000,0,10,1,1,1,1,1,50,24,0,1402,5049
1,9,10000,500,10000,0,10,1,1,1,1,1,49,27,0,234,5218
1,9,10000,500,10000,0,10,1,1,1,1,1,50,20,0,364,5315
1,9,10000,500,10000,0,10,1,1,1,1,1,49,31,0,627,5299
1,9,10000,500,10000,0,10,1,1,1,1,1,48,22,0,442,5315
1,9,10000,500,10000,0,10,1,1,1,1,1,49,28,0,688,5295
1,9,10000,500,10000,0,10,1,1,1,1,1,50,25,0,674,5314
1,9,10000,500,10000,0,10,1,1,1,1,1,49,24,0,677,5208
1,9,10000,500,10000,0,10,1,1,1,1,1,50,28,0,630,5259
1,9,10000,500,10000,0,10,1,1,1,1,1,49,29,0,394,5334
1,9,10000,500,10000,0,10,1,1,1,1,1,50,27,0,277,5296
9,9,10000,500,10000,0,0,1,1,1,1001,1,17,0,1,4989,1943
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,22,0,4951,1949
9,9,10000,500,10000,0,0,1,1,1,1001,1,50,49,0,4991,1966
9,9,10000,500,10000,0,0,1,1,1,1001,1,19,0,1,5000,2001
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,14,0,5002,2006
9,9,10000,500,10000,0,0,1,1,1,1001,1,9,7,1,4968,1998
9,9,10000,500,10000,0,0,1,1,1,1001,1,11,16,0,4998,1982
9,9,10000,500,10000,0,0,1,1,1,1001,1,16,5,1,5003,1976
9,9,10000,500,10000,0,0,1,1,1,1001,1,17,0,1,4980,2011
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,34,0,4998,1903
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,26,0,5004,1881
9,9,10000,500,10000,0,0,1,1,1,1001,1,21,4,1,5015,1804
9,9,10000,500,10000,0,0,1,1,1,1001,1,18,0,1,5000,1952
9,9,10000,500,10000,0,0,1,1,1,1001,1,2,16,0,5020,1894
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,15,0,4997,2016
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,19,0,5003,1875
9,9,10000,500,10000,0,0,1,1,1,1001,1,1,19,0,4994,2015
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,32,0,5001,1952
9,9,10000,500,10000,0,0,1,1,1,1001,1,12,21,0,4975,1988
9,9,10000,500,10000,0,0,1,1,1,1001,1,12,0,1,4988,1963
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,16,0,5007,1938
9,9,10000,500,10000,0,0,1,1,1,1001,1,15,0,1,4976,2005
9,9,10000,500,10000,0,0,1,1,1,1001,1,2,16,0,5025,1828
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,12,0,5043,1690
9,9,10000,500,10000,0,0,1,1,1,1001,1,2,2,0,4992,2015
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,12,0,5000,2007
9,9,10000,500,10000,0,0,1,1,1,1001,1,3,8,0,5023,1824
9,9,10000,500,10000,0,0,1,1,1,1001,1,0,12,0,4985,1988
9,9,10000,500,10000,0,0,1,1,1,1001,1,9,27,0,5008,1886
